584,9,2
584,4,3
584,7,4
585,1,1
585,10,2
585,5,3
585,8,4
586,3,1
586,8,2
586,7,3
586,2,4
587,5,1
587,3,2
587,9,3
587,1,4
588,4,1
588,10,2
588,11,3
588,6,4
589,10,1
589,8,2
589,2,3
589,7,4
590,3,1
590,4,2
590,10,3
590,5,4
591,4,1
591,2,2
591,1,3
591,3,4
592,3,1
592,1,2
592,2,3
592,8,4
593,3,1
593,4,2
593,10,3
593,6,4
594,10,1
594,7,2
594,8,3
594,2,4
595,8,1
595,11,2
595,2,3
595,3,4
596,11,1
596,4,2
596,8,3
596,7,4
597,6,1
597,11,2
597,7,3
597,4,4
598,8,1
598,6,2
598,1,3
598,4,4
599,2,1
599,11,2
599,8,3
599,9,4
600,6,1
600,11,2
600,10,3
600,7,4
601,2,1
601,3,2
601,1,3
601,8,4
602,9,1
602,7,2
602,6,3
602,10,4
603,9,1
603,2,2
603,7,3
603,8,4
604,8,1
604,11,2
604,5,3
604,3,4
605,4,1
605,6,2
605,5,3
605,9,4
606,6,1
606,3,2
606,7,3
606,4,4
607,6,1
607,11,2
607,4,3
607,7,4
608,3,1
608,6,2
608,5,3
608,4,4
609,4,1
609,7,2
609,8,3
609,5,4
610,3,1
610,1,2
610,5,3
610,2,4
611,2,1
611,9,2
611,8,3
611,3,4
612,7,1
612,3,2
612,5,3
612,2,4
613,6,1
613,9,2
613,3,3
613,10,4
614,9,1
614,6,2
614,5,3
614,8,4
615,5,1
615,9,2
615,1,3
615,7,4
616,7,1
616,8,2
616,4,3
616,6,4
617,6,1
617,9,2
617,1,3
617,5,4
618,8,1
618,3,2
618,6,3
618,4,4
619,7,1
619,11,2
619,5,3
619,9,4
620,8,1
620,4,2
620,9,3
620,1,4
621,9,1
621,8,2
621,1,3
621,7,4
622,5,1
622,9,2
622,10,3
622,11,4
623,2,1
623,10,2
623,4,3
623,9,4
624,11,1
624,8,2
624,1,3
624,6,4
625,6,1
625,3,2
625,8,3
625,2,4
626,9,1
626,4,2
626,7,3
626,10,4
627,11,1
627,4,2
627,10,3
627,9,4
628,5,1
628,6,2
628,1,3
628,10,4
629,1,1
629,7,2
629,10,3
629,3,4
630,11,1
630,7,2
630,6,3
630,2,4
631,9,1
631,10,2
631,7,3
631,1,4
632,4,1
632,2,2
632,6,3
632,8,4
633,2,1
633,6,2
633,7,3
633,5,4
634,6,1
634,11,2
634,1,3
634,4,4
635,5,1
635,8,2
635,10,3
635,11,4
636,10,1
636,6,2
636,2,3
636,3,4
637,1,1
637,9,2
637,10,3
637,3,4
638,3,1
638,1,2
638,2,3
638,7,4
639,9,1
639,10,2
639,3,3
639,11,4
640,5,1
640,6,2
640,2,3
640,10,4
641,7,1
641,6,2
641,9,3
641,11,4
642,3,1
642,5,2
642,11,3
642,2,4
643,4,1
643,5,2
643,9,3
643,10,4
644,2,1
644,11,2
644,4,3
644,3,4
645,11,1
645,10,2
645,6,3
645,3,4
646,4,1
646,11,2
646,1,3
646,7,4
647,11,1
647,5,2
647,3,3
647,4,4
648,6,1
648,2,2
648,11,3
648,3,4
649,9,1
649,5,2
649,4,3
649,11,4
650,1,1
650,2,2
650,7,3
650,3,4
651,5,1
651,11,2
651,3,3
651,2,4
652,11,1
652,5,2
652,1,3
652,4,4
653,8,1
653,11,2
653,4,3
653,3,4
654,10,1
654,11,2
654,2,3
654,9,4
655,8,1
655,3,2
655,7,3
655,11,4
656,4,1
656,1,2
656,6,3
656,7,4
657,6,1
657,5,2
657,7,3
657,4,4
658,7,1
658,5,2
658,1,3
658,2,4
659,6,1
659,3,2
659,9,3
659,7,4
660,2,1
660,1,2
660,8,3
660,10,4
661,8,1
661,3,2
661,9,3
661,5,4
662,11,1
662,1,2
662,6,3
662,3,4
663,4,1
663,9,2
663,11,3
663,3,4
664,4,1
664,6,2
664,1,3
664,8,4
665,10,1
665,4,2
665,1,3
665,11,4
666,1,1
666,8,2
666,11,3
666,5,4
667,1,1
667,2,2
667,5,3
667,9,4
668,7,1
668,10,2
668,2,3
668,6,4
669,5,1
669,6,2
669,8,3
669,11,4
670,6,1
670,2,2
670,5,3
670,7,4
671,6,1
671,4,2
671,11,3
671,3,4
672,3,1
672,11,2
672,8,3
672,5,4
673,2,1
673,6,2
673,1,3
673,9,4
674,3,1
674,9,2
674,10,3
674,8,4
675,11,1
675,3,2
675,10,3
675,2,4
676,8,1
676,10,2
676,6,3
676,3,4
677,7,1
677,11,2
677,2,3
677,6,4
678,9,1
678,5,2
678,2,3
678,6,4
679,9,1
679,6,2
679,4,3
679,7,4
680,4,1
680,10,2
680,11,3
680,2,4
681,5,1
681,4,2
681,6,3
681,9,4
682,11,1
682,6,2
682,10,3
682,8,4
683,10,1
683,5,2
683,11,3
683,9,4
684,3,1
684,11,2
684,2,3
684,1,4
685,9,1
685,7,2
685,5,3
685,11,4
686,9,1
686,11,2
686,6,3
686,3,4
687,3,1
687,11,2
687,5,3
687,2,4
688,1,1
688,6,2
688,2,3
688,4,4
689,7,1
689,2,2
689,4,3
689,6,4
690,7,1
690,6,2
690,2,3
690,11,4
691,1,1
691,4,2
691,9,3
691,10,4
692,2,1
692,1,2
692,6,3
692,4,4
693,4,1
693,1,2
693,3,3
693,6,4
694,6,1
694,8,2
694,10,3
694,4,4
695,5,1
695,6,2
695,8,3
695,4,4
696,11,1
696,8,2
696,3,3
696,6,4
697,8,1
697,2,2
697,7,3
697,11,4
698,9,1
698,10,2
698,8,3
698,3,4
699,4,1
699,9,2
699,2,3
699,7,4
700,4,1
700,10,2
700,3,3
700,8,4
701,2,1
701,5,2
701,6,3
701,7,4
702,6,1
702,9,2
702,5,3
702,2,4
703,9,1
703,7,2
703,6,3
703,11,4
704,1,1
704,7,2
704,6,3
704,4,4
705,7,1
705,2,2
705,8,3
705,5,4
706,8,1
706,11,2
706,9,3
706,10,4
707,8,1
707,5,2
707,10,3
707,2,4
708,10,1
708,6,2
708,1,3
708,9,4
709,3,1
709,9,2
709,2,3
709,6,4
710,4,1
710,1,2
710,9,3
710,7,4
711,10,1
711,6,2
711,3,3
711,7,4
712,8,1
712,2,2
712,3,3
712,1,4
713,10,1
713,3,2
713,1,3
713,5,4
714,3,1
714,9,2
714,4,3
714,6,4
715,8,1
715,7,2
715,9,3
715,10,4
716,10,1
716,9,2
716,6,3
716,11,4
717,2,1
717,7,2
717,1,3
717,10,4
718,8,1
718,7,2
718,1,3
718,2,4
719,2,1
719,9,2
719,5,3
719,4,4
720,1,1
720,11,2
720,9,3
720,8,4
721,5,1
721,3,2
721,9,3
721,11,4
722,11,1
722,4,2
722,8,3
722,3,4
723,9,1
723,3,2
723,1,3
723,11,4
724,2,1
724,11,2
724,6,3
724,7,4
725,6,1
725,3,2
725,5,3
725,2,4
726,3,1
726,11,2
726,5,3
726,1,4
727,1,1
727,11,2
727,10,3
727,8,4
728,3,1
728,7,2
728,4,3
728,8,4
729,9,1
729,5,2
729,3,3
729,10,4
730,7,1
730,8,2
730,1,3
730,3,4
731,8,1
731,6,2
731,3,3
731,10,4
732,1,1
732,6,2
732,3,3
732,7,4
733,10,1
733,4,2
733,1,3
733,6,4
734,8,1
734,5,2
734,2,3
734,10,4
735,7,1
735,11,2
735,1,3
735,6,4
736,3,1
736,4,2
736,8,3
736,7,4
737,4,1
737,9,2
737,2,3
737,10,4
738,6,1
738,2,2
738,8,3
738,11,4
739,3,1
739,10,2
739,7,3
739,5,4
740,8,1
740,9,2
740,11,3
740,2,4
741,8,1
741,4,2
741,1,3
741,2,4
742,4,1
742,2,2
742,6,3
742,10,4
743,3,1
743,6,2
743,2,3
743,10,4
744,7,1
744,1,2
744,4,3
744,2,4
745,7,1
745,9,2
745,8,3
745,5,4
746,4,1
746,6,2
746,3,3
746,8,4
747,10,1
747,1,2
747,7,3
747,8,4
748,1,1
748,8,2
748,9,3
748,11,4
749,5,1
749,3,2
749,4,3
749,7,4
750,10,1
750,9,2
750,5,3
750,11,4
751,5,1
751,1,2
751,7,3
751,8,4
752,7,1
752,3,2
752,9,3
752,11,4
753,8,1
753,3,2
753,11,3
753,10,4
754,9,1
754,8,2
754,10,3
754,1,4
755,8,1
755,6,2
755,2,3
755,3,4
756,11,1
756,6,2
756,2,3
756,5,4
757,9,1
757,11,2
757,7,3
757,10,4
758,4,1
758,7,2
758,1,3
758,2,4
759,6,1
759,2,2
759,11,3
759,10,4
760,8,1
760,7,2
760,6,3
760,1,4
761,1,1
761,3,2
761,9,3
761,11,4
762,10,1
762,5,2
762,6,3
762,8,4
763,3,1
763,6,2
763,2,3
763,5,4
764,7,1
764,5,2
764,4,3
764,1,4
765,10,1
765,1,2
765,7,3
765,2,4
766,7,1
766,4,2
766,1,3
766,6,4
767,7,1
767,2,2
767,11,3
767,10,4
768,3,1
768,4,2
768,5,3
768,8,4
769,7,1
769,1,2
769,4,3
769,3,4
770,9,1
770,4,2
770,5,3
770,8,4
771,11,1
771,9,2
771,10,3
771,6,4
772,11,1
772,4,2
772,7,3
772,5,4
773,2,1
773,1,2
773,10,3
773,8,4
774,8,1
774,11,2
774,1,3
774,3,4
775,10,1
775,5,2
775,2,3
775,7,4
776,6,1
776,5,2
776,3,3
776,7,4
777,10,1
777,11,2
777,6,3
777,1,4
778,8,1
778,10,2
778,3,3
778,5,4
779,6,1
779,2,2
779,8,3
779,1,4
780,2,1
780,5,2
780,3,3
780,4,4
781,7,1
781,3,2
781,4,3
781,1,4
782,10,1
782,4,2
782,5,3
782,3,4
783,11,1
783,6,2
783,4,3
783,9,4
784,3,1
784,7,2
784,9,3
784,6,4
785,8,1
785,1,2
785,5,3
785,10,4
786,8,1
786,2,2
786,10,3
786,1,4
787,2,1
787,1,2
787,9,3
787,10,4
788,3,1
788,7,2
788,8,3
788,1,4
789,6,1
789,1,2
789,2,3
789,5,4
790,6,1
790,5,2
790,8,3
790,11,4
791,3,1
791,10,2
791,2,3
791,11,4
792,3,1
792,5,2
792,1,3
792,9,4
793,3,1
793,2,2
793,9,3
793,10,4
794,10,1
794,4,2
794,5,3
794,1,4
795,2,1
795,7,2
795,1,3
795,3,4
796,1,1
796,10,2
796,7,3
796,2,4
797,10,1
797,3,2
797,1,3
797,5,4
798,9,1
798,11,2
798,1,3
798,4,4
799,2,1
799,1,2
799,9,3
799,10,4
800,10,1
800,8,2
800,4,3
800,9,4
801,2,1
801,10,2
801,1,3
801,7,4
802,7,1
802,3,2
802,9,3
802,6,4
803,7,1
803,2,2
803,11,3
803,5,4
804,1,1
804,2,2
804,9,3
804,6,4
805,5,1
805,6,2
805,3,3
805,2,4
806,8,1
806,9,2
806,2,3
806,7,4
807,11,1
807,1,2
807,10,3
807,6,4
808,4,1
808,9,2
808,7,3
808,11,4
809,9,1
809,11,2
809,8,3
809,3,4
810,6,1
810,9,2
810,7,3
810,4,4
811,3,1
811,1,2
811,4,3
811,7,4
812,4,1
812,6,2
812,2,3
812,1,4
813,5,1
813,2,2
813,7,3
813,6,4
814,8,1
814,11,2
814,3,3
814,7,4
815,3,1
815,11,2
815,10,3
815,1,4
816,4,1
816,9,2
816,10,3
816,11,4
817,4,1
817,3,2
817,1,3
817,7,4
818,6,1
818,9,2
818,1,3
818,5,4
819,9,1
819,5,2
819,3,3
819,10,4
820,9,1
820,11,2
820,8,3
820,6,4
821,5,1
821,1,2
821,8,3
821,2,4
822,11,1
822,9,2
822,6,3
822,3,4
823,3,1
823,7,2
823,1,3
823,10,4
824,5,1
824,1,2
824,11,3
824,10,4
825,5,1
825,9,2
825,7,3
825,3,4
826,9,1
826,8,2
826,4,3
826,7,4
827,8,1
827,11,2
827,2,3
827,4,4
828,7,1
828,4,2
828,11,3
828,6,4
829,8,1
829,10,2
829,6,3
829,4,4
830,5,1
830,10,2
830,6,3
830,2,4
831,6,1
831,11,2
831,4,3
831,1,4
832,6,1
832,11,2
832,9,3
832,4,4
833,9,1
833,11,2
833,1,3
833,6,4
834,4,1
834,1,2
834,7,3
834,3,4
835,9,1
835,5,2
835,2,3
835,11,4
836,10,1
836,1,2
836,3,3
836,6,4
837,3,1
837,1,2
837,8,3
837,5,4
838,6,1
838,8,2
838,9,3
838,2,4
839,6,1
839,4,2
839,11,3
839,5,4
840,11,1
840,9,2
840,4,3
840,5,4
